acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,genre,label,tempo
0.06763846153846155,0.6328461538461541,0.7558461538461537,3.709846153846154e-05,0.3871692307692308,-4.02076923076923,0.2405846153846153,trap,13,132.07361538461538
0.1814510819672132,0.6697213114754095,0.6356229508196723,0.008972132131147543,0.1882573770491804,-5.228868852459017,0.1692655737704919,pop,0,111.97263934426232
0.00249,0.83,0.5710000000000001,0.0,0.106,-5.935,0.259,electro house,41,121.834
0.9525714285714284,0.2838571428571429,0.16794285714285714,0.8464285714285715,0.1855,-17.48592857142857,0.03587142857142857,classical performance,8,104.98207142857142
0.004178666666666667,0.5226666666666667,0.8476666666666667,0.0,0.2476333333333333,-3.697333333333333,0.0896,trap,13,131.30133333333333
0.9186666666666669,0.1222,0.10256666666666664,0.9133333333333332,0.0794,-19.053666666666672,0.03816666666666666,orchestra,37,95.337
0.18571333333333329,0.7800666666666668,0.5219333333333334,0.004021123333333333,0.20508,-8.592333333333332,0.2902133333333333,trap,13,95.7338
0.12474914285714285,0.6411428571428571,0.6807142857142858,0.2868748142857143,0.15582857142857146,-9.06757142857143,0.06458571428571429,post-disco,54,101.78228571428572
0.34757777777777776,0.5104444444444445,0.7395555555555555,0.0010150555555555557,0.2445444444444445,-7.3824999999999985,0.10783333333333336,new wave,56,124.40766666666664
0.0545,0.8059999999999999,0.613,0.0,0.129,-11.08,0.3720000000000001,soft rock,22,91.497
0.00012869999999999998,0.31666666666666665,0.8963333333333333,0.2683733333333333,0.19033333333333333,-8.756666666666668,0.16580000000000006,rock,7,141.17299999999997
0.5102444444444444,0.6201111111111112,0.5444814814814813,6.540740740740741e-07,0.18469629629629625,-7.986185185185188,0.033511111111111117,country road,12,133.83922222222222
0.7221,0.5351000000000001,0.2285,0.029557308000000008,0.09745,-15.330099999999998,0.032850000000000004,soul,20,121.3661
0.3591021359223302,0.5634563106796121,0.6130271844660192,0.012127369126213594,0.2091970873786407,-9.06073786407767,0.05018737864077668,soft rock,22,114.13882524271853
0.35802894736842106,0.5570000000000002,0.5781052631578947,5.150736842105263e-05,0.21698421052631567,-10.629552631578944,0.04316578947368424,soul,20,116.62136842105265
0.7996666666666667,0.4633703703703703,0.3208518518518519,4.002407407407409e-05,0.2267111111111111,-15.623703703703706,0.15077407407407412,show tunes,5,112.60074074074076
0.7875000000000001,0.5870000000000001,0.322,0.011904999999999999,0.3511,-15.225,0.1488,disney,48,101.709
0.13615343750000009,0.7663125000000002,0.6992604166666668,0.00012329812499999995,0.1930302083333333,-6.001427083333334,0.2135479166666667,rap,2,108.74763541666668
0.10306666666666668,0.586,0.8890000000000001,0.0,0.4213333333333333,-3.0820000000000003,0.22466666666666665,r&b,15,125.31066666666663
0.13847225000000002,0.620125,0.6353124999999998,0.0009991468749999998,0.20980625000000008,-7.2313125,0.06643750000000001,pop rock,1,106.57175
0.17795384615384616,0.6260769230769232,0.6955384615384615,1.6153846153846154e-05,0.2665384615384616,-7.337307692307691,0.047261538461538466,tropical,53,111.69438461538462
0.16128991176470592,0.5471617647058826,0.7374264705882352,0.007113389705882351,0.19978970588235287,-5.8986911764705905,0.042667647058823546,country road,12,127.15416176470592
0.97,0.26112857142857143,0.16952857142857142,0.17141926142857145,0.22672857142857145,-19.46614285714286,0.0559,classical performance,8,89.53314285714285
0.889,0.508,0.161,0.0,0.0982,-15.741,0.086,movie tunes,18,127.804
0.07472000000000001,0.7795,0.6013999999999999,0.000132474,0.14067000000000002,-10.211,0.22290000000000004,rap,2,115.63189999999996
6.08e-05,0.403,0.754,7.730000000000001e-05,0.529,-5.256,0.0441,indietronica,50,136.02100000000002
0.4367222222222224,0.5127777777777778,0.33533333333333337,0.02952692222222222,0.1817888888888889,-14.22911111111111,0.0335,folk rock,61,100.48544444444444
0.8297219512195115,0.4416682926829266,0.2420097560975608,0.02709256546341464,0.2116258536585365,-13.110697560975616,0.05316634146341464,soul,20,109.13845365853659
0.7608571428571432,0.4233571428571427,0.4277142857142856,0.00018418357142857133,0.173425,-8.130714285714287,0.03234285714285713,rhythm and blues,40,123.28217857142859
0.6147100917431195,0.5673853211009174,0.4049853211009173,0.00010770091743119266,0.2195504587155963,-11.529422018348631,0.041212844036697234,quiet storm,19,116.10102752293577
0.3359870634920637,0.5945873015873019,0.5817619047619047,0.2591473133333333,0.16843333333333338,-11.15095238095238,0.039953968253968235,mellow gold,30,123.05585714285715
0.467,0.6535,0.4540000000000001,1.564e-05,0.161,-8.0075,0.0832,indie pop,39,88.67
0.0689,0.6915000000000001,0.6300000000000001,0.026407,0.1405,-7.170000000000001,0.2250000000000001,indie pop,39,169.97799999999995
0.036315,0.4467500000000001,0.725,0.034759120000000004,0.333675,-6.74525,0.04242500000000001,post-grunge,9,104.23775
0.0483475,0.5315,0.7702499999999999,0.15185125,0.086575,-6.625249999999999,0.0992,indie rock,62,113.6275
0.8750285714285712,0.3826571428571429,0.24294285714285724,0.1009536662857143,0.1970800000000001,-15.905314285714288,0.06001714285714286,disney,48,99.77645714285713
0.4446812499999999,0.575125,0.6126875,0.033526388124999994,0.12463125000000005,-6.759000000000001,0.07440625000000001,neo mellow,32,113.3450625
0.0232384794520548,0.5201095890410956,0.9237260273972596,0.049278977671232835,0.1382164383561644,-4.058301369863013,0.0822027397260274,post-grunge,9,131.67523287671236
0.244,0.777,0.7575,0.0,0.1015,-5.6865000000000006,0.13699999999999998,pop rap,6,177.88099999999997
0.6459999999999999,0.392,0.469,0.0,0.901,-6.646,0.0478,reggaeton,33,170.03599999999997
0.07723200000000001,0.7032,0.7318,0.0,0.26792,-6.0596,0.27259999999999995,southern hip hop,3,95.0752
0.0134,0.7772857142857142,0.8024285714285716,0.00066,0.14054285714285716,-7.360285714285713,0.18515714285714285,pop rap,6,138.58771428571427
0.134191,0.71835,0.53815,3.7855e-06,0.18174500000000002,-10.62525,0.170355,southern hip hop,3,119.95749999999998
0.00905,0.752,0.496,0.0006929999999999999,0.182,-9.602,0.0573,motown,52,92.992
0.19709749999999998,0.51325,0.6062500000000001,0.004189999999999999,0.34950000000000003,-8.476750000000001,0.0447,motown,52,103.84550000000002
0.8158599999999998,0.5181399999999999,0.294644,0.1270593548,0.18312399999999995,-17.14080000000001,0.03984,new americana,65,119.67322000000004
0.0465,0.573,0.818,0.0,0.111,-5.157,0.0471,pop rock,1,128.987
0.03628697999999998,0.4668499999999999,0.805875,0.03763808275000001,0.25056750000000005,-9.609649999999998,0.06157500000000001,hard rock,68,129.77615000000006
0.00974,0.8390000000000001,0.508,0.0,0.0962,-6.182,0.0879,trap,13,82.027
0.266,0.928,0.638,0.0,0.103,-5.138,0.0472,tropical,53,124.991
0.353,0.722,0.527,0.0,0.304,-7.699,0.0374,tropical,53,92.484
0.0102,0.705,0.738,0.000189,0.308,-5.402,0.0289,movie tunes,18,133.02700000000002
0.020585,0.8005000000000001,0.5740000000000001,6.7e-07,0.2375,-11.435,0.166,country rock,26,89.82050000000002
0.2070627272727273,0.530909090909091,0.7093636363636363,9.650909090909088e-05,0.29990909090909096,-7.960909090909093,0.37978181818181816,rap,2,90.30609090909093
0.0443,0.757,0.633,0.0,0.32299999999999995,-11.657,0.0687,reggaeton,33,107.446
0.485,0.456,0.532,0.0,0.0605,-5.871,0.0361,lounge,29,156.562
0.32122500000000004,0.7649999999999999,0.4485,0.1576040875,0.15707500000000002,-12.32,0.063875,soul,20,119.32175
0.10606666666666667,0.695,0.7799999999999999,1.6233333333333334e-06,0.118,-4.25,0.07819999999999999,pop,0,117.98766666666668
0.7569166666666663,0.5851666666666667,0.37858333333333344,0.037207917499999986,0.18385833333333326,-13.0455,0.035558333333333324,rock-and-roll,45,106.75366666666667
0.7565,0.48875,0.34275,0.14440000000000006,0.59595,-14.426000000000002,0.045799999999999993,modern rock,11,109.71325
0.7192424242424242,0.4601515151515152,0.2888212121212121,0.027434198787878783,0.2121272727272727,-15.292000000000005,0.0373,soft rock,22,109.17918181818185
0.151,0.777,0.84,1.24e-06,0.249,-4.384,0.08199999999999999,tropical,53,97.979
0.16457579775280898,0.7212359550561794,0.782247191011236,0.004981375505617978,0.22285617977528105,-5.9107752808988785,0.12994719101123595,reggaeton,33,116.78057303370794
0.25390062499999994,0.7027499999999998,0.6282187499999999,0.02139907375,0.2005375,-6.577968750000003,0.07242187499999997,rap,2,135.67899999999997
0.6497590361445783,0.6398433734939762,0.2970000000000001,0.04698622240963857,0.11084096385542168,-17.802686746987966,0.034159036144578325,country rock,26,116.72089156626505
0.39178,0.7951,0.43820000000000014,0.00334454,0.09757,-14.622800000000002,0.04866,soft rock,22,123.91329999999998
0.2649,0.4905,0.7729999999999999,0.0,0.2062,-5.7215,0.06355000000000001,gospel,36,106.024
0.137975,0.81875,0.58725,4.3625e-06,0.30200000000000005,-6.587999999999999,0.056449999999999986,neo mellow,32,113.262
0.28600000000000003,0.586,0.59,0.0,0.0934,-5.274,0.0331,r&b,15,115.069
0.15852210526315785,0.7002631578947371,0.4748947368421053,0.0003114405263157895,0.1822657894736842,-8.040447368421056,0.06552105263157895,quiet storm,19,113.65163157894743
0.627,0.7440000000000001,0.453,0.421,0.0898,-11.977,0.0348,new wave pop,10,103.773
0.8275,0.4765,0.29550000000000004,8.05e-07,0.12555,-11.027,0.17049999999999998,disney,48,89.911
0.1030584822695036,0.7028368794326241,0.6311843971631202,0.07865729539007095,0.16324751773049667,-12.744056737588648,0.04462127659574466,motown,52,124.95319148936176
0.31818888888888874,0.47111111111111104,0.6177222222222223,1.2933333333333334e-06,0.4209055555555557,-6.814055555555552,0.05196111111111112,gospel,36,111.69161111111107
0.5823737373737375,0.495929292929293,0.4078545454545457,0.03755735090909091,0.36609898989899003,-12.544323232323231,0.04634242424242422,soul,20,104.17355555555551
0.5535238095238095,0.5117142857142857,0.4150809523809523,2.5427142857142866e-05,0.20194761904761904,-13.981000000000005,0.07503809523809524,soft rock,22,119.06228571428572
0.5263434871794873,0.5439333333333332,0.3698943589743591,0.116383864,0.16023384615384614,-13.757128205128215,0.050106153846153835,folk rock,61,116.28062051282059
0.3764444444444444,0.7925555555555555,0.5107777777777778,1.5506666666666655e-05,0.14066666666666666,-7.614,0.2381333333333333,hard rock,68,115.77044444444445
0.893,0.54,0.203,0.0,0.12,-12.123,0.0322,movie tunes,18,104.412
0.0226,0.406,0.5720000000000001,0.095,0.39,-10.231,0.0305,lounge,29,105.624
0.8761144859813093,0.4206401869158877,0.1623012616822428,0.00841707672897195,0.19778481308411253,-15.27329205607477,0.04798785046728975,lounge,29,110.12500233644859
0.37275,0.7605,0.674,0.0009816,0.09865,-11.9585,0.0607,rhythm and blues,40,118.1655
0.034551250000000006,0.835,0.6192499999999999,0.0,0.30325,-8.92975,0.36875,rap,2,173.58975
0.4645,0.5740000000000001,0.499,2.665e-06,0.196,-8.7135,0.184,trap,13,120.7685
0.34939999999999993,0.7545,0.7525,0.0,0.5435,-9.8235,0.423,rap,2,93.70099999999998
0.41200000000000003,0.642,0.5714999999999999,2.735e-05,0.10715,-10.1595,0.0347,traditional folk,44,124.816
0.403151,0.5715000000000001,0.4925,0.000121048,0.18794,-9.240000000000004,0.03074,country rock,26,136.35130000000004
0.2805,0.539,0.418,5.230000000000002e-06,0.0956,-13.097999999999999,0.02645,country,49,121.83
0.474,0.398,0.428,4.11e-06,0.213,-10.026,0.0378,gospel,36,100.514
0.16598666666666673,0.5755555555555555,0.7880555555555555,1.6433333333333334e-06,0.2980333333333334,-4.726944444444444,0.10101666666666666,post-teen pop,4,124.253
0.3323333333333333,0.5411666666666667,0.6201666666666666,0.009473715,0.3625666666666668,-7.861999999999997,0.043866666666666665,modern rock,11,133.43616666666668
0.11094241842857147,0.7241571428571426,0.7696357142857142,0.05247051850000002,0.2677421428571429,-5.1650714285714265,0.2390557142857141,rap,2,104.53101428571422
0.5401595238095238,0.5638809523809526,0.5430238095238096,0.0014937557142857142,0.2067928571428572,-11.56440476190476,0.09749999999999996,folk rock,61,126.13440476190472
0.03430253999999998,0.247,0.8959999999999999,0.019952815,0.2655,-12.708,0.04965,punk,42,140.75800000000004
0.9814615384615384,0.2672307692307693,0.2295384615384615,0.8875384615384616,0.1642153846153846,-14.813692307692303,0.037538461538461534,lounge,29,110.09138461538464
0.445,0.6890000000000001,0.485,0.0,0.0694,-14.390999999999998,0.0364,modern rock,11,122.962
0.2047381363636364,0.6754753787878779,0.5849215909090905,0.00431888115530303,0.18872992424242446,-7.432772727272725,0.21365113636363656,pop rap,6,118.70800946969689
0.00547,0.40700000000000003,0.7989999999999999,0.0,0.15913333333333335,-6.340333333333334,0.06863333333333334,post-teen pop,4,166.578
0.18465,0.5885,0.7240000000000001,0.0,0.1105,-5.301,0.0383,contemporary country,51,112.935
0.00927,0.9105,0.5145,0.0,0.129,-11.0415,0.17650000000000002,southern hip hop,3,125.04
0.325,0.5475,0.5920000000000001,0.0,0.17150000000000004,-5.6374999999999975,0.093,pop,0,147.388
0.129,0.81,0.794,0.0,0.0524,-4.848,0.205,rap,2,131.06
0.07785,0.6925,0.9265,2.925e-06,0.218,-5.525,0.182,hip hop,24,116.9755
0.944,0.0951,0.0872,0.96,0.0905,-24.16800000000001,0.0371,background music,34,87.65299999999998
0.14250000000000002,0.1205,0.8590000000000001,0.9875,0.782,-15.7785,0.04715,environmental,63,78.995
0.996,0.211,0.0287,0.955,0.0896,-30.39,0.0633,background music,34,68.09899999999999
0.20157777777777766,0.7577777777777778,0.6264444444444446,6.888888888888889e-07,0.17474444444444445,-5.993333333333332,0.3004444444444444,hip hop,24,132.73666666666668
0.44615,0.484,0.509,0.0003654,0.1425,-8.3945,0.0419,show tunes,5,136.132
0.8029999999999999,0.614,0.2963333333333333,0.00063079,0.11053333333333333,-12.988,0.03303333333333333,neo mellow,32,116.48200000000001
0.0112,0.693,0.947,4.73e-06,0.0693,-5.72,0.0628,post-teen pop,4,114.99
0.10548345454545456,0.4263636363636364,0.6591818181818181,0.033602204545454546,0.17420000000000002,-6.73263636363636,0.03801818181818181,rock,7,115.15536363636365
0.029196666666666662,0.5108333333333335,0.6656666666666665,0.0021801833333333328,0.14888333333333334,-11.039,0.07625,roots rock,27,116.38
0.2836760869565217,0.6596739130434783,0.4948478260869564,9.960869565217393e-07,0.1542978260869565,-8.153630434782608,0.0576717391304348,quiet storm,19,114.85747826086956
0.8590769230769231,0.4382307692307692,0.19619230769230767,1.5338461538461537e-05,0.23720769230769234,-13.820153846153845,0.045538461538461535,show tunes,5,123.23715384615384
0.6704561538461538,0.5469230769230768,0.5959230769230769,0.7244615384615384,0.2955923076923077,-10.734230769230775,0.035600000000000014,rock-and-roll,45,134.07876923076918
0.31264000000000003,0.7305999999999999,0.7058,4.16e-06,0.19384,-6.143,0.33520000000000005,underground hip hop,14,129.7768
0.24713684210526315,0.6868947368421052,0.5705789473684211,9.122105263157894e-06,0.18319473684210524,-8.648157894736839,0.05232631578947367,regional mexican,66,150.93063157894733
0.3025,0.6429999999999999,0.7245,0.000178,0.127,-4.7940000000000005,0.0362,show tunes,5,149.9095
0.0397,0.767,0.931,0.0,0.182,-1.472,0.269,trap,13,145.938
0.7621308687615528,0.4666114602587798,0.2739322365988908,0.318554548853974,0.2372390018484288,-15.609975970425145,0.0794223659889095,lounge,29,111.89982994454698
0.1997,0.4993333333333334,0.6893333333333334,0.0,0.2083333333333333,-6.898,0.03969999999999999,neo mellow,32,169.93633333333338
0.114,0.773,0.43,0.000167,0.0412,-7.114,0.0392,southern hip hop,3,154.766
0.1103286178010471,0.6136020942408376,0.7784188481675398,0.0257249205235602,0.1896314136125652,-8.551795811518321,0.06577329842931942,new wave pop,10,124.99916753926716
0.0218,0.382,0.7979999999999999,2.13e-06,0.133,-7.33,0.147,country road,12,74.53399999999998
0.6592687500000001,0.60675,0.4736249999999999,0.8226249999999999,0.15235,-11.855625,0.04365,indie rock,62,105.316625
0.0747542857142857,0.5479999999999999,0.7625238095238098,9.312857142857142e-05,0.2568047619047619,-4.880190476190476,0.04394761904761905,country road,12,115.9397142857143
0.4674606818181818,0.4834545454545454,0.5691363636363633,0.0005749406818181817,0.19293181818181832,-8.95875,0.03906136363636365,motown,52,114.14859090909094
0.096,0.6853999999999999,0.5886,0.00019164000000000008,0.2975,-7.044,0.14238,urban contemporary,16,93.78499999999997
0.2047960560747662,0.6083364485981304,0.6531682242990661,0.04239886822429907,0.13732336448598134,-8.862878504672894,0.04194579439252335,country rock,26,131.0743644859813
0.408875,0.487875,0.46375,1.313375e-05,0.12548750000000006,-10.20025,0.0361625,latin pop,23,119.10875
0.125,0.86,0.7190000000000001,0.0,0.0799,-4.325,0.33,rock,7,160.049
0.1519,0.61,0.7239999999999999,0.0003656666666666667,0.1711666666666667,-5.440666666666668,0.037566666666666665,country road,12,84.01
0.19294000000000008,0.5720000000000001,0.7064,4.560000000000001e-07,0.08549999999999999,-6.4929999999999986,0.03582,country road,12,104.1916
0.13008,0.6843333333333333,0.9086666666666666,0.000138,0.10353333333333332,-3.4603333333333333,0.05206666666666667,electro house,41,126.64566666666668
0.00763,0.591,0.931,0.000216,0.153,-2.867,0.0969,electro house,41,129.975
0.3506666666666667,0.7303333333333333,0.6706666666666666,0.00017633333333333333,0.07653333333333334,-4.972333333333334,0.245,reggaeton flow,55,150.562
0.0652279069767442,0.8048604651162791,0.6471162790697674,2.211860465116279e-05,0.20578139534883727,-6.808093023255816,0.2457302325581396,southern hip hop,3,97.33141860465116
0.050842857142857134,0.7821428571428573,0.6498571428571429,6.800000000000001e-07,0.1552571428571429,-6.149571428571428,0.2367142857142857,rap,2,132.28528571428572
0.6347222222222223,0.449,0.4546111111111112,0.0008411233333333334,0.2820277777777778,-6.9365000000000006,0.07304444444444443,pop,0,113.78644444444441
0.308,0.836,0.665,0.000925,0.0714,-5.779,0.0745,electro house,41,120.997
0.16676153846153852,0.7739615384615384,0.7190384615384615,4.515615384615386e-05,0.15576153846153848,-6.980884615384616,0.30771538461538456,rap,2,105.7216923076923
0.26430000000000003,0.6506666666666666,0.6386666666666667,0.008239166666666667,0.08163333333333332,-8.542333333333334,0.030266666666666667,indie pop,39,102.80233333333332
0.0231435,0.6625000000000001,0.7935,0.03975213,0.1955,-3.850000000000001,0.0544,k-pop,58,115.62100000000001
0.00189,0.7140000000000001,0.812,1.96e-06,0.229,-2.7030000000000003,0.0351,k-pop,58,112.018
0.078025,0.6958750000000001,0.78575,6.0125e-06,0.2355875000000001,-3.837999999999999,0.05900000000000001,k-pop,58,124.62225
0.033325,0.5635,0.94,0.0,0.31,-2.843,0.138,k-pop,58,101.186
0.0775462,0.562,0.795,0.15652729999999998,0.1,-7.2784999999999975,0.0583,pop rock,1,142.737
0.3013417756410256,0.5289102564102564,0.5479807692307685,0.06853036724358973,0.34782628205128163,-9.780705128205133,0.036770512820512816,rock,7,115.70138461538478
0.635,0.6679999999999999,0.589,0.0,0.147,-6.737,0.056,rhythm and blues,40,146.41899999999995
0.2575303846153847,0.5461153846153844,0.6531153846153845,0.02693635692307692,0.3050769230769231,-6.675499999999999,0.2567307692307692,hip hop,24,102.4056153846154
0.4233554098360655,0.6653770491803277,0.4334262295081967,0.0005009377049180328,0.16692622950819672,-12.428622950819669,0.028727868852459013,country rock,26,113.58077049180328
0.9722142857142858,0.26685714285714285,0.22007857142857146,0.9125714285714288,0.14699999999999994,-18.771,0.03529285714285715,classical piano,28,89.33764285714285
0.3283179166666667,0.6001145833333337,0.6408708333333338,0.09342600343750006,0.2490182291666662,-10.601187500000009,0.05091249999999994,motown,52,118.141671875
0.1587,0.6257499999999999,0.6587500000000001,1.825e-06,0.16061250000000002,-6.2123750000000015,0.0315125,country road,12,134.20862500000004
0.029299836065573792,0.7632786885245898,0.7837540983606553,0.00023614737704918032,0.3255360655737705,-5.472819672131148,0.2292081967213113,hip hop,24,111.29257377049179
0.79,0.12,0.0436,0.889,0.112,-22.044,0.0383,background music,34,72.339
0.35234999999999994,0.6776,0.7815,0.1963491400000001,0.21392000000000005,-7.160449999999999,0.05111499999999999,soul,20,101.90750000000004
0.4222310064935065,0.6604415584415582,0.5035883116883119,0.00023814363636363647,0.17619155844155854,-7.985337662337668,0.07759350649350644,pop,0,103.45281168831171
0.964,0.597,0.194,9.66e-05,0.309,-11.92,0.0883,rhythm and blues,40,73.699
0.0012,0.327,0.868,0.116,0.0827,-5.74,0.0733,punk,42,147.803
0.903,0.463,0.153,1.23e-05,0.152,-14.082,0.0385,new americana,65,73.506
0.4391657142857144,0.5908857142857142,0.5543428571428569,0.05729685514285714,0.19205999999999995,-10.685800000000006,0.06522571428571429,rock-and-roll,45,116.98822857142858
0.2588571428571429,0.6847142857142858,0.7504285714285713,1.2814285714285715e-06,0.21848571428571426,-5.402571428571428,0.0984142857142857,reggaeton,33,95.21371428571429
0.2594100000000001,0.7066666666666667,0.4290000000000001,0.0017417500000000002,0.21730000000000005,-12.765666666666664,0.038033333333333336,rhythm and blues,40,110.798
0.612,0.6709999999999999,0.6809999999999999,0.0,0.27,-7.726,0.0482,motown,52,121.749
0.4307142857142857,0.5271428571428572,0.5746428571428572,0.018091935714285717,0.19395714285714288,-11.248642857142858,0.053114285714285725,quiet storm,19,118.91964285714286
0.12990679999999996,0.5915999999999997,0.6869999999999997,0.003660544400000005,0.14159800000000006,-9.946359999999997,0.03830599999999997,pop rock,1,119.18463999999986
0.23361818181818186,0.6412954545454542,0.4951363636363636,0.0015439654545454547,0.11793181818181822,-11.295340909090907,0.034256818181818166,mellow gold,30,114.79820454545452
0.9246666666666666,0.3666666666666667,0.1738666666666667,8.133333333333334e-06,0.115,-15.425666666666665,0.0457,hollywood,21,101.94599999999998
0.4966347826086957,0.4849130434782608,0.5373478260869565,0.10441173826086957,0.14034782608695653,-9.195043478260873,0.03414347826086956,rock,7,120.77304347826086
0.27525,0.6555,0.7822500000000001,0.0,0.2235,-5.57675,0.037175,reggaeton,33,112.6255
0.1871,0.8303333333333334,0.5163333333333333,3.6766666666666673e-06,0.06523333333333332,-12.965666666666666,0.03596666666666667,country rock,26,115.82966666666668
0.4965,0.5369999999999999,0.5335,0.0,0.4915,-7.1915,0.07155,pop,0,114.469
0.728,0.229,0.177,0.0115,0.133,-16.679000000000002,0.0402,movie tunes,18,137.681
0.5569999999999999,0.413,0.536,0.039879000000000005,0.5162000000000001,-11.4322,0.05828,country rock,26,120.8864
0.44,0.562,0.314,1.1e-05,0.106,-15.213,0.0298,new wave pop,10,166.847
0.5492,0.6599999999999999,0.5176900000000002,4.980599999999999e-05,0.11159,-12.990100000000002,0.0398,new wave pop,10,118.40939999999998
0.991,0.218,0.0625,1.82e-05,0.4270000000000001,-22.482,0.0463,opera,31,79.98100000000002
0.1098285714285714,0.5998571428571429,0.527,5.285714285714286e-07,0.16297142857142854,-7.1934285714285675,0.03331428571428572,latin pop,23,121.81557142857143
0.0005200000000000001,0.173,0.872,0.0353,0.324,-4.39,0.0533,modern rock,11,149.361
0.3668333333333333,0.5371666666666667,0.6219999999999999,0.01971466666666667,0.12888333333333335,-6.789833333333332,0.043216666666666674,modern rock,11,99.83866666666668
0.504630909090909,0.6970909090909089,0.5630000000000001,2.2e-06,0.11874545454545456,-4.443454545454545,0.04792727272727273,regional mexican,66,129.86445454545455
0.4351250000000001,0.43525,0.57525,2.995000000000001e-06,0.12,-5.9990000000000006,0.030575,pop rock,1,137.964
0.2514833333333333,0.6723333333333333,0.6408333333333335,0.044012116666666684,0.21100000000000005,-10.695666666666668,0.0974,quiet storm,19,110.94866666666668
0.000534,0.33,0.468,0.8759999999999999,0.122,-13.954,0.0452,indie pop,39,90.212
0.8739999999999999,0.33773529411764697,0.2458323529411764,0.008521765588235294,0.2824852941176469,-14.836852941176472,0.05372941176470588,classical soprano,47,98.25305882352941
0.393,0.601,0.34,0.0,0.456,-12.092,0.363,show tunes,5,125.309
0.16172999999999998,0.8362000000000002,0.7634999999999998,0.0206449,0.15558000000000002,-5.876000000000001,0.12697,reggaeton,33,119.5525
0.26627499999999993,0.6556249999999998,0.53675,0.00193805625,0.17206875000000002,-7.9486875,0.08417499999999999,norteno,17,134.51668750000005
0.4370000000000001,0.695,0.7895,1.729e-05,0.0489,-3.8625,0.061800000000000015,regional mexican,66,160.917
0.5691428571428572,0.746857142857143,0.5424285714285715,4.488428571428571e-05,0.15937142857142855,-4.3837142857142855,0.09554285714285717,regional mexican,66,149.19985714285713
0.03035,0.9385,0.8275,0.020627,0.631,-9.652,0.203,reggaeton,33,109.211
0.555,0.7829999999999999,0.534,0.0,0.211,-6.047999999999999,0.0706,norteno,17,119.796
0.545,0.782,0.598,0.0,0.0969,-6.08,0.0575,regional mexican,66,105.541
0.3323,0.632,0.4977142857142856,0.0008092428571428572,0.11598571428571433,-12.042999999999996,0.07801428571428573,urban contemporary,16,105.80585714285714
0.4839411764705882,0.7669999999999998,0.4800588235294117,0.0002607523529411764,0.1584235294117647,-4.911117647058823,0.07716470588235293,regional mexican pop,64,106.62394117647058
0.25860000000000005,0.6604,0.665,1.096e-06,0.15999999999999998,-5.6378,0.0343,norteno,17,160.58800000000005
0.34,0.7094285714285714,0.615,3.1447142857142855e-05,0.08404285714285713,-6.485142857142859,0.1065857142857143,norteno,17,132.75314285714285
0.041020750000000016,0.4773333333333333,0.790666666666667,0.012871696666666668,0.15129166666666666,-8.91425,0.05797499999999998,rock en espanol,57,126.69091666666664
0.47475,0.774375,0.669875,3.232125e-05,0.1176625,-5.487000000000001,0.07351250000000001,norteno,17,114.48200000000001
0.2777,0.5880000000000001,0.5870000000000001,0.799,0.12255,-6.944000000000001,0.033350000000000005,soul,20,98.4815
0.3560000000000001,0.6601666666666668,0.5984999999999999,3.966666666666667e-07,0.15736666666666665,-8.426333333333332,0.12131666666666667,norteno,17,112.054
0.5506,0.8554,0.4915999999999999,0.0005942000000000001,0.09912,-5.1058,0.06644,regional mexican,66,105.7568
0.195,0.78,0.845,0.0,0.284,-4.748,0.0724,reggaeton,33,95.981
0.28,0.6076666666666667,0.8193333333333332,6.328666666666667e-05,0.14833333333333332,-4.214333333333332,0.041433333333333336,grupera,46,143.69500000000005
0.5532307692307692,0.6630769230769231,0.6337692307692309,7.252307692307698e-06,0.44407692307692304,-6.255153846153845,0.048476923076923084,norteno,17,127.00753846153849
0.1305225,0.4162500000000001,0.8063750000000003,0.0006424375,0.29887499999999995,-6.812999999999999,0.0712875,rock en espanol,57,134.80700000000002
0.3659,0.6647000000000002,0.6147999999999999,0.000253959,0.19850000000000004,-4.8931,0.03539,norteno,17,138.28910000000002
0.523,0.8190000000000001,0.615,1.48e-06,0.0794,-8.834,0.092,norteno,17,100.364
0.0193,0.523,0.932,1.56e-05,0.1,-4.995,0.287,rock-and-roll,45,113.721
0.83875,0.43125,0.17995,7.1e-07,0.112775,-15.751,0.102725,broadway,25,130.01600000000002
0.255,0.478,0.7150000000000001,1.48e-06,0.35350000000000004,-5.5855,0.02785,modern rock,11,125.672
0.173,0.919,0.44,0.00392,0.0681,-11.588,0.0689,indietronica,50,114.972
0.9385,0.203,0.10725,0.9159999999999999,0.0992,-26.94400000000001,0.034,background music,34,70.30850000000001
0.976,0.228,0.159,0.0954,0.122,-17.523,0.0406,classical soprano,47,73.02
0.014535,0.6519999999999999,0.7005,0.399873,0.14350000000000002,-11.91,0.0269,underground hip hop,14,116.0
0.18736,0.6634615384615385,0.6433846153846153,5.192307692307691e-05,0.12845384615384614,-7.639153846153848,0.04926153846153845,rock en espanol,57,117.49500000000003
0.00487,0.446,0.947,1.3800000000000007e-05,0.0385,-2.983,0.1,post-grunge,9,173.625
0.974,0.155,0.0515,0.952,0.106,-26.058000000000003,0.0434,background music,34,71.405
0.14065,0.57925,0.8959999999999999,0.0,0.29925,-4.8695,0.1715,show tunes,5,142.249
