acousticness,artists,danceability,energy,explicit,instrumentalness,key,liveness,loudness,name,popularity,release_date,speechiness,tempo,valence,days_from_release,duration_sec
0.299,['Lennon Stella'],0.759,0.55,0,0.0,0,0.11199999999999999,-6.3839999999999995,Jealous,68,2020-04-24,0.0515,115.061,0.361,171,122.733
0.021,['Tame Impala'],0.585,0.7809999999999999,0,0.00018700000000000002,2,0.627,-3.8080000000000003,It Might Be Time,68,2020-02-14,0.0457,115.946,0.336,241,273.027
0.474,['Mac Miller'],0.677,0.33,0,0.0008710000000000001,2,0.064,-11.198,Hand Me Downs,68,2020-01-17,0.149,68.985,0.336,269,298.44
0.0406,"['NAV', 'Lil Uzi Vert']",0.951,0.72,1,0.0,6,0.0998,-4.467,Status (feat. Lil Uzi Vert),68,2020-05-08,0.302,134.033,0.687,157,174.367
0.0883,"['Delacey', 'G-Eazy']",0.677,0.878,1,0.0,11,0.154,-3.497,Cruel Intentions,68,2020-02-28,0.213,90.04799999999999,0.22699999999999998,227,192.571
0.634,['The 1975'],0.5539999999999999,0.7759999999999999,0,0.00277,0,0.115,-7.607,Nothing Revealed / Everything Denied,68,2020-05-22,0.0722,169.05200000000005,0.324,143,218.497
0.17,['Lil Baby'],0.5539999999999999,0.614,1,0.0,5,0.267,-5.715,Humble,68,2020-05-01,0.44,80.028,0.3720000000000001,164,191.583
0.991,['Stephan Moccio'],0.215,0.0223,0,0.922,7,0.105,-28.528000000000002,Whitby,68,2020-05-01,0.0432,166.528,0.253,164,195.24
0.21899999999999997,"['GRACEY', 'Ruel']",0.807,0.44299999999999995,1,0.0,2,0.105,-8.683,Empty Love (ft. Ruel),68,2020-05-22,0.284,120.109,0.525,143,208.191
0.17,"['Moguai', 'Cheat Codes']",0.622,0.802,0,0.0,9,0.263,-4.968999999999999,Hold On (feat. Cheat Codes) - 2020 Edit,68,2020-03-06,0.16699999999999998,124.859,0.764,220,144.91
0.0354,['Lil Baby'],0.9620000000000001,0.619,1,0.0,10,0.083,-5.562,Low Down,68,2020-05-01,0.405,127.958,0.154,164,144.652
0.993,['Clyde Boudreaux'],0.133,0.00512,0,0.851,9,0.0954,-33.295,Nepenthe,68,2020-01-31,0.038,67.818,0.0495,255,151.75
0.243,['Eslabon Armado'],0.69,0.633,1,0.0,8,0.0648,-7.7360000000000015,Me Prendes,68,2020-04-06,0.0319,102.10700000000001,0.884,189,217.182
0.6459999999999999,"['Kygo', 'Haux']",0.424,0.402,0,5.11e-06,9,0.10400000000000001,-10.652000000000001,Only Us,68,2020-05-29,0.0617,82.00200000000002,0.19899999999999998,136,202.466
0.784,['Alec Benjamin'],0.653,0.644,0,0.000202,7,0.161,-6.204,Must Have Been The Wind,68,2020-05-29,0.0572,88.96799999999998,0.363,136,177.806
0.99,['Stephan Moccio'],0.324,0.0186,0,0.934,2,0.105,-28.248,Fracture,68,2020-04-17,0.0476,85.29700000000003,0.126,178,207.64
0.313,['TOMORROW X TOGETHER'],0.544,0.7959999999999999,0,0.00673,1,0.42,-5.754,Fairy of Shampoo,68,2020-05-18,0.0604,105.145,0.473,147,267.099
0.00173,"['I Prevail', 'Joyner Lucas']",0.3720000000000001,0.479,0,0.00018,2,0.147,-8.218,DOA [Feat. Joyner Lucas],68,2020-05-28,0.0411,175.13400000000001,0.08,137,218.571
0.883,['Glass Animals'],0.253,0.35200000000000004,0,0.0019100000000000002,8,0.0668,-11.509,Dreamland,68,2020-05-01,0.0357,141.97,0.099,164,203.492
0.9940000000000001,['Haakon Stange'],0.21600000000000005,0.0819,0,0.9540000000000001,9,0.0931,-26.17,Finding Hope,68,2020-04-24,0.0444,71.07,0.0911,171,147.0
0.0122,"['Future', 'Meek Mill', 'Doe Boy']",0.8270000000000001,0.664,1,0.0,1,0.251,-5.756,100 Shooters (feat. Meek Mill & Doe Boy),68,2020-05-15,0.17600000000000002,120.67200000000001,0.198,150,208.258
0.00209,"['NAV', 'Young Thug']",0.857,0.654,1,0.0,8,0.115,-6.303,No Debate (feat. Young Thug),68,2020-05-08,0.326,88.015,0.446,157,128.072
0.0454,"['Eminem', 'KXNG Crooked', 'Royce Da 5\'9""', 'Joell Ortiz']",0.635,0.5429999999999999,1,0.000678,8,0.272,-5.941,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)",68,2020-01-17,0.067,98.743,0.036000000000000004,269,303.0
0.00214,['Lil Peep'],0.583,0.573,1,0.0,2,0.152,-7.396,yesterday,68,2020-06-10,0.0348,87.92200000000004,0.129,124,112.52
0.124,['YG'],0.925,0.4,1,4.34e-05,4,0.122,-9.783,Laugh Now Kry Later!,68,2020-05-01,0.318,110.06299999999999,0.0978,164,174.763
0.126,"['NAV', 'Quavo']",0.851,0.626,1,0.0,4,0.257,-5.6960000000000015,Chirp (feat. Quavo),68,2020-05-11,0.0766,126.01100000000001,0.249,154,170.78
0.47600000000000003,['Sheff G'],0.85,0.45799999999999996,1,0.0,8,0.26,-7.82,"No Suburban, Pt. 2",68,2020-05-15,0.33899999999999997,143.97299999999996,0.616,150,153.561
0.205,['Moneybagg Yo'],0.853,0.821,1,0.0,5,0.209,-4.537,Me Vs Me,68,2020-05-15,0.209,130.999,0.625,150,183.319
0.06,['Joyner Lucas'],0.773,0.664,0,0.109,9,0.121,-7.443,Will,68,2020-03-27,0.146,142.946,0.37,199,201.395
0.7709999999999999,['Clinton Kane'],0.535,0.359,0,0.0,2,0.111,-9.343,i don't want to watch the world end with someone else,68,2020-05-08,0.0607,154.16299999999995,0.488,157,184.505
0.025,"['Lil Baby', 'Moneybagg Yo']",0.9,0.846,1,0.0,0,0.204,-4.8839999999999995,No Sucker (feat. Moneybagg Yo),68,2020-02-28,0.22399999999999998,129.966,0.851,227,188.607
0.12,['Banda MS de Sergio Lizárraga'],0.58,0.4920000000000001,0,0.0,2,0.0516,-5.8,Altamente Probable,68,2020-02-21,0.131,200.202,0.9059999999999999,234,180.48
0.0206,['Lil Peep'],0.7440000000000001,0.35700000000000004,1,1.6899999999999994e-05,10,0.132,-6.544,lil jeep,68,2020-06-10,0.0971,78.03,0.114,124,203.027
0.004529999999999999,['YUNGBLUD'],0.485,0.809,1,0.0,11,0.10800000000000001,-4.393,Weird!,68,2020-04-22,0.0668,183.99,0.41700000000000004,173,184.138
0.0223,['Future'],0.858,0.598,1,0.0,1,0.174,-7.407,Tycoon,68,2020-04-01,0.35700000000000004,157.03,0.85,194,203.528
0.39,"['Carin Leon', 'Espinoza Paz']",0.6409999999999999,0.33399999999999996,0,0.0,10,0.247,-5.961,Como Duele Equivocarse,68,2020-03-27,0.0333,78.48,0.6809999999999999,199,226.979
0.9940000000000001,['Amity Fall'],0.485,0.0303,0,0.935,7,0.111,-27.835,Duende,68,2020-04-24,0.0434,111.785,0.0848,171,151.458
0.00337,['Justin Bieber'],0.772,0.616,0,2.36e-06,7,0.10400000000000001,-4.673,Take It Out On Me,67,2020-02-14,0.102,129.967,0.27899999999999997,241,178.013
0.132,['Niko Moon'],0.79,0.6459999999999999,0,0.0,5,0.295,-5.877999999999999,GOOD TIME,67,2020-02-14,0.0447,138.047,0.6409999999999999,241,214.707
0.138,"['Ne-Yo', 'Jeremih']",0.626,0.5920000000000001,1,0.000312,6,0.0957,-7.085,U 2 Luv,67,2020-05-29,0.147,177.715,0.65,136,208.216
0.102,['NAV'],0.765,0.696,1,0.0,10,0.14800000000000002,-5.181,Good Intentions (Intro),67,2020-05-08,0.0672,160.058,0.9159999999999999,157,155.721
0.0491,['Lil Peep'],0.583,0.414,1,0.0008810000000000002,0,0.39299999999999996,-11.210999999999999,drugz,67,2020-03-05,0.0411,98.01700000000001,0.0515,221,139.707
0.0415,['Kelly Rowland'],0.857,0.69,0,0.0,6,0.0942,-4.474,COFFEE,67,2020-04-17,0.0437,121.09,0.799,178,130.686
0.05,"['Justin Bieber', 'Kehlani']",0.8240000000000001,0.503,0,5.25e-05,6,0.107,-6.94,Get Me,67,2020-01-28,0.156,109.397,0.784,258,185.419
0.022000000000000002,"['MOD SUN', 'Machine Gun Kelly', 'Goody Grace']",0.667,0.636,1,0.0,8,0.0908,-5.669,Stay Away (feat. Machine Gun Kelly & Goody Grace),67,2020-04-24,0.08199999999999999,158.058,0.152,171,151.891
0.535,['Bruno Major'],0.8059999999999999,0.36200000000000004,0,0.045,7,0.111,-10.380999999999998,The Most Beautiful Thing,67,2020-05-01,0.0345,127.50200000000001,0.42,164,235.427
0.000674,"['Machine Gun Kelly', 'Travis Barker']",0.461,0.866,0,0.0,11,0.371,-3.5860000000000003,Misery Business,67,2020-03-31,0.152,170.014,0.716,195,201.176
0.0166,['Lil Peep'],0.392,0.499,1,0.0,11,0.23399999999999999,-6.997000000000001,driveway,67,2020-06-10,0.0425,135.55100000000002,0.23199999999999998,124,159.08
0.425,"['Jacob Collier', 'Mahalia', 'Ty Dolla $ign']",0.485,0.4920000000000001,0,0.0,5,0.105,-6.4620000000000015,All I Need (with Mahalia & Ty Dolla $ign),67,2020-05-14,0.331,78.001,0.8759999999999999,151,243.787
0.0704,"['Lil Yachty', 'Future', 'Mike WiLL Made-It']",0.887,0.597,1,0.0,6,0.17800000000000002,-6.66,Pardon Me (Lil Yachty feat. Future & Mike WiLL Made-It),67,2020-05-29,0.281,129.976,0.47700000000000004,136,178.901
0.0015300000000000001,"['ILLENIUM', 'Excision', 'I Prevail']",0.428,0.877,0,0.00372,5,0.0943,-4.7219999999999995,Feel Something (With I Prevail),67,2020-04-03,0.0835,75.518,0.113,192,221.0
0.239,"['Luh Kel', 'Lil Tjay']",0.66,0.664,1,0.0,0,0.256,-4.419,Wrong (feat. Lil Tjay) - Remix,67,2020-04-10,0.0491,120.10700000000001,0.4320000000000001,185,195.331
0.262,"['Lennon Stella', 'Charlie Puth']",0.696,0.6859999999999999,0,0.0,5,0.174,-6.1129999999999995,Summer Feelings (feat. Charlie Puth),67,2020-05-15,0.0309,115.98200000000001,0.7,150,160.289
0.754,['Mac Miller'],0.828,0.182,0,0.0706,1,0.15,-13.065999999999999,Surf,67,2020-01-17,0.166,147.279,0.231,269,330.507
0.17,['G-Eazy'],0.502,0.682,0,1.21e-06,4,0.0988,-5.125,Free Porn Cheap Drugs,67,2020-05-22,0.0269,128.881,0.325,143,200.653
0.784,['5 Seconds of Summer'],0.584,0.585,0,0.0,7,0.155,-3.051,High,67,2020-03-27,0.0343,84.80799999999998,0.596,199,178.261
0.00119,['Swae Lee'],0.904,0.4920000000000001,1,0.364,2,0.125,-9.657,Someone Said,67,2020-02-28,0.155,149.982,0.257,227,223.275
0.255,"['Myke Towers', 'Yandel']",0.8079999999999999,0.736,0,0.000273,9,0.105,-4.084,Mayor,67,2020-06-08,0.114,89.98299999999998,0.8059999999999999,126,131.055
0.7859999999999999,"['Kiana Ledé', '6LACK']",0.501,0.349,1,0.0,3,0.107,-10.883,Second Chances. (ft. 6LACK),67,2020-04-03,0.391,72.855,0.322,192,192.12
0.135,['Mac Miller'],0.779,0.36200000000000004,0,0.20600000000000002,0,0.111,-10.847000000000001,Woods,67,2020-01-17,0.0474,85.01100000000002,0.46,269,286.387
0.665,"['Rich The Kid', 'Quavo']",0.9059999999999999,0.632,1,0.0,10,0.084,-4.1739999999999995,That's Tuff (feat. Quavo),67,2020-04-01,0.198,138.009,0.33899999999999997,194,153.067
0.00079,['Vickeblanka'],0.586,0.892,0,4.05e-06,11,0.16,-5.2589999999999995,Black Catcher,67,2020-01-08,0.0349,100.04,0.665,278,195.0
0.0519,['Fivio Foreign'],0.5379999999999999,0.6779999999999999,1,0.0,2,0.11900000000000001,-5.6110000000000015,Wetty,67,2020-03-27,0.381,70.444,0.524,199,235.009
0.8320000000000001,"['Westside Gunn', 'Joey Bada$$', 'Tyler, The Creator', 'Billie Essco']",0.42,0.701,1,0.0,1,0.10300000000000001,-7.5820000000000025,327,67,2020-04-17,0.33899999999999997,79.71600000000002,0.6709999999999999,178,349.04
0.34,['Russ'],0.823,0.556,1,0.00121,5,0.084,-5.882999999999999,NIGHTTIME (Interlude),67,2020-01-31,0.11800000000000001,142.0,0.879,255,189.867
0.0198,"['Kodak Black', 'Mike Smiff', 'WizDaWizard']",0.726,0.6409999999999999,1,0.000128,7,0.092,-8.486,VULTURES CRY 2 (feat. WizDaWizard and Mike Smiff),67,2020-06-11,0.0345,95.005,0.12,123,222.316
0.366,['Eslabon Armado'],0.642,0.607,1,0.0,5,0.0875,-8.766,Baby,67,2020-04-06,0.0338,105.39299999999999,0.72,189,278.073
0.373,['Aminé'],0.467,0.879,1,0.0,5,0.27399999999999997,-4.372,Shimmy,67,2020-02-26,0.483,172.783,0.795,229,133.995
0.0212,"['Stunna 4 Vegas', 'DaBaby', 'Lil Baby']",0.887,0.601,1,0.0,1,0.184,-6.301,DO DAT (feat. DaBaby & Lil Baby),67,2020-01-17,0.434,134.91,0.6940000000000001,269,175.653
0.237,['Lil Uzi Vert'],0.7340000000000001,0.703,1,1.99e-06,11,0.413,-6.256,Bust Me,67,2020-03-06,0.355,151.923,0.608,220,194.452
0.373,"['Kehlani', 'James Blake']",0.687,0.527,1,1.07e-06,1,0.21600000000000005,-4.343999999999999,Grieving (feat. James Blake),67,2020-05-08,0.106,126.087,0.6509999999999999,157,230.573
0.142,"['Meek Mill', 'Justin Timberlake']",0.628,0.75,0,0.0,10,0.0946,-5.218999999999999,Believe (feat. Justin Timberlake),67,2020-02-07,0.14,87.008,0.374,248,211.303
0.111,['Foster The People'],0.433,0.614,0,5.610000000000002e-05,8,0.141,-7.5939999999999985,Lamb's Wool,67,2020-05-22,0.0499,178.75099999999995,0.233,143,276.36
0.00286,"['Lil Uzi Vert', 'Lil Durk']",0.713,0.6809999999999999,1,0.0,11,0.29100000000000004,-7.645,No Auto (feat. Lil Durk),67,2020-03-13,0.35100000000000003,159.107,0.635,213,135.065
0.268,"['Young T & Bugsey', 'Rauw Alejandro']",0.9520000000000001,0.568,1,6.37e-05,8,0.23199999999999998,-7.257999999999999,Don't Rush - Remix,67,2020-05-29,0.14400000000000002,107.984,0.392,136,201.013
0.4,"['Lennon Stella', 'JP Saxe']",0.565,0.5479999999999999,0,0.0,5,0.252,-8.376,Golf On TV feat. JP Saxe,67,2020-02-14,0.18,104.89200000000001,0.159,241,192.0
0.429,['El Fantasma'],0.772,0.5429999999999999,0,6.95e-06,8,0.20600000000000002,-3.057,Borracho de Cochera,67,2020-05-15,0.0477,118.314,0.855,150,186.409
0.0234,"['Lil Uzi Vert', 'Young Nudy']",0.778,0.618,1,0.0,1,0.298,-6.432,Money Spread (feat. Young Nudy),67,2020-03-13,0.21899999999999997,135.879,0.212,213,217.008
0.00345,"['Elevation Worship', 'Brandon Lake']",0.28600000000000003,0.769,0,0.0,11,0.9109999999999999,-6.353,Graves Into Gardens (Live) (feat. Brandon Lake),67,2020-03-13,0.0539,139.442,0.128,213,452.499
0.0274,"['Lil Tjay', 'Sheff G', 'Sleepy Hallow']",0.701,0.645,1,0.000174,8,0.327,-3.0839999999999996,Wet Em Up Pt. 2,67,2020-05-08,0.16399999999999998,107.955,0.5760000000000001,157,191.904
0.043,['5 Seconds of Summer'],0.5920000000000001,0.713,0,0.0,11,0.157,-5.566,Lonely Heart,67,2020-03-27,0.0513,126.096,0.261,199,204.029
0.995,['Pamela Goldings'],0.261,0.0411,0,0.929,1,0.10099999999999999,-26.863000000000003,The Cottage,67,2020-05-15,0.0622,199.838,0.235,150,206.5
0.016,['5 Seconds of Summer'],0.557,0.858,0,0.0,9,0.0885,-3.115,Thin White Lies,67,2020-03-27,0.0357,149.977,0.608,199,182.698
0.0105,['The 1975'],0.609,0.631,0,0.0,9,0.452,-7.115,Roadkill,67,2020-05-22,0.0261,134.969,0.594,143,175.117
0.858,['The Strokes'],0.439,0.32299999999999995,0,0.00921,10,0.146,-6.763999999999999,At The Door,67,2020-04-10,0.0323,116.743,0.358,185,310.373
0.0515,"['Andy Grammer', 'Elle King']",0.653,0.623,0,0.0,9,0.0869,-5.989,Best of You (with Elle King),67,2020-02-07,0.0938,175.88400000000001,0.48,248,185.393
0.9359999999999999,['Elise Ryen'],0.16399999999999998,0.00569,0,0.934,9,0.0954,-35.348,Kritagya,67,2020-02-21,0.0445,73.934,0.163,234,168.25
0.0017699999999999999,['Rozei'],0.669,0.7759999999999999,1,1.31e-05,1,0.14300000000000002,-7.0760000000000005,Ooo La La,67,2020-02-07,0.0358,100.01899999999999,0.47700000000000004,248,153.6
0.384,"['Lil Baby', '42 Dugg']",0.8240000000000001,0.513,1,0.0,10,0.109,-6.263,Grace (feat. 42 Dugg),67,2020-05-01,0.36,123.02600000000001,0.179,164,203.438
0.29,['Don Toliver'],0.752,0.7290000000000001,1,1.27e-06,1,0.0783,-5.436,No Photos,67,2020-03-13,0.174,134.03799999999998,0.366,213,175.297
0.0017699999999999999,"['Wiz Khalifa', 'Ty Dolla $ign', 'Lil Yachty', 'Sueco the Child']",0.7759999999999999,0.8440000000000001,0,0.0273,0,0.0844,-5.296,"Speed Me Up (with Ty Dolla $ign, Lil Yachty & Sueco the Child)",67,2020-01-24,0.0483,149.987,0.542,262,214.723
0.971,['Donato Manna'],0.174,0.0422,0,0.9009999999999999,1,0.111,-28.743000000000002,In Peace,67,2020-01-31,0.0445,66.84899999999999,0.0891,255,212.25
0.311,"['Justin Bieber', 'Summer Walker']",0.655,0.578,0,0.0,9,0.109,-5.711,Yummy - Summer Walker Remix,67,2020-02-14,0.0534,145.869,0.546,241,209.213
0.0302,['Khruangbin'],0.643,0.414,0,0.8490000000000001,2,0.183,-13.213,So We Won't Forget,67,2020-05-18,0.10099999999999999,101.29899999999999,0.9670000000000001,147,298.333
0.313,['Chelsea Cutler'],0.71,0.728,0,1.6899999999999994e-05,0,0.18600000000000005,-7.581,Sad Tonight,67,2020-01-17,0.275,104.999,0.45899999999999996,269,178.253
0.253,['Rod Wave'],0.41200000000000003,0.738,1,0.0,0,0.114,-6.202999999999999,Ribbon In The Sky,67,2020-04-03,0.23600000000000002,80.375,0.39799999999999996,192,163.161
0.266,['Rod Wave'],0.705,0.69,1,0.0,8,0.0909,-6.6670000000000025,Fuck The World,67,2020-04-03,0.14800000000000002,160.005,0.466,192,140.069
0.314,['5 Seconds of Summer'],0.29,0.722,0,0.0,2,0.121,-4.375,Best Years,67,2020-03-27,0.0428,173.359,0.45799999999999996,199,190.382
0.775,['Rainych'],0.732,0.6679999999999999,0,5.49e-06,2,0.223,-6.768,Say So - Japanese Version,67,2020-03-31,0.0443,111.00299999999999,0.705,195,242.327
0.491,['YoungBoy Never Broke Again'],0.682,0.809,1,0.0,3,0.217,-4.331,Bad Bad,67,2020-02-21,0.37799999999999995,180.088,0.812,234,138.683
0.5429999999999999,['Elina'],0.529,0.35100000000000003,0,0.0,1,0.0851,-12.484000000000002,Paper Planes,67,2020-03-13,0.0368,147.815,0.529,213,199.981
0.162,"['Future', 'Lil Durk']",0.775,0.542,1,0.0,0,0.14,-7.532,Last Name (feat. Lil Durk),67,2020-05-15,0.474,112.456,0.326,150,208.975
0.741,"['Freddie Gibbs', 'The Alchemist']",0.5429999999999999,0.551,1,5.350000000000001e-05,1,0.583,-10.38,God Is Perfect,67,2020-05-29,0.4370000000000001,75.932,0.638,136,239.027
0.14400000000000002,"['Young T & Bugsey', 'DaBaby']",0.9590000000000001,0.508,1,9.82e-05,2,0.136,-7.857,Don't Rush (feat. DaBaby),67,2020-06-12,0.257,107.99799999999999,0.34600000000000003,122,201.96
0.162,['Rod Wave'],0.696,0.5920000000000001,1,0.0,5,0.0665,-12.109000000000002,And I Still,67,2020-05-22,0.168,165.98,0.515,143,145.711
0.26,['Alina Baraz'],0.648,0.531,0,0.000897,2,0.12,-5.886,More Than Enough,67,2020-03-26,0.0345,143.00799999999995,0.253,200,151.462
0.995,['Joep Beving'],0.342,0.0311,0,0.92,9,0.131,-26.999000000000002,Solitude,67,2020-04-17,0.0355,97.62200000000001,0.0634,178,225.829
0.25,"['Joyner Lucas', 'Chris Brown']",0.7959999999999999,0.5489999999999999,1,0.0,6,0.0991,-6.6770000000000005,Finally (feat. Chris Brown),67,2020-03-27,0.102,95.94200000000001,0.40299999999999997,199,215.843
0.772,['Jeremy Zucker'],0.7390000000000001,0.255,1,1.23e-05,9,0.0991,-12.297,julia,67,2020-04-17,0.0606,130.025,0.166,178,260.867
0.0126,['Loud Luxury'],0.715,0.66,0,0.000851,1,0.0936,-5.925,Cold Feet,67,2020-03-27,0.0358,121.986,0.244,199,181.957
0.428,['A Boogie Wit da Hoodie'],0.54,0.643,1,0.0,5,0.174,-4.707,Thug Love,67,2020-02-14,0.28800000000000003,178.125,0.32799999999999996,241,181.744
0.993,['Patrizio Pisani'],0.45,0.091,0,0.956,7,0.10300000000000001,-24.322,Guardami,67,2020-01-03,0.0434,94.927,0.354,283,133.625
0.46399999999999997,"['Ant Saunders', 'Audrey Mika']",0.816,0.401,0,0.0,7,0.0657,-8.041,Yellow Hearts (feat. Audrey Mika),67,2020-01-31,0.22,129.041,0.6779999999999999,255,180.672
0.815,"['Freddie Gibbs', 'The Alchemist', 'Rick Ross']",0.523,0.654,1,8.34e-06,6,0.21100000000000002,-9.531,Scottie Beam,67,2020-05-29,0.21600000000000005,79.192,0.544,136,244.053
0.0111,['Epic Soundscapes'],0.12300000000000001,0.7659999999999999,0,0.925,4,0.46,-20.62,Heavy Rain & Gentle Thunder,67,2020-02-23,0.0682,98.164,0.00413,232,291.999
0.17600000000000002,['Future'],0.858,0.539,1,0.0,11,0.126,-7.963999999999999,Pray For A Key,67,2020-05-15,0.369,84.531,0.436,150,173.609
0.0746,['Pop Smoke'],0.7979999999999999,0.649,1,1.34e-05,9,0.517,-6.546,Get Back,67,2020-02-07,0.306,142.006,0.5660000000000001,248,108.16
0.0546,"['Loud Luxury', 'CID']",0.6990000000000001,0.861,0,3.01e-05,3,0.276,-4.99,Nights Like This,67,2020-03-27,0.0543,126.023,0.499,199,173.34
0.541,['Lil Uzi Vert'],0.7020000000000001,0.768,1,0.0,0,0.105,-4.055,Chrome Heart Tags,67,2020-03-06,0.0669,70.056,0.574,220,212.821
0.541,"['Turbo', 'Gunna', 'Young Thug']",0.787,0.518,1,0.0,6,0.132,-8.084,QUARANTINE CLEAN,67,2020-04-02,0.268,91.344,0.327,193,217.728
0.956,['Alicia Keys'],0.41,0.374,0,0.0005650000000000001,8,0.0895,-5.933,Good Job,67,2020-04-23,0.0372,179.315,0.395,172,230.519
0.0208,['Disclosure'],0.7040000000000001,0.961,0,0.594,4,0.0737,-6.455,ENERGY - Edit,67,2020-05-21,0.0719,127.01100000000001,0.145,144,230.227
0.39899999999999997,"['Pop Smoke', 'PnB Rock']",0.61,0.61,1,0.0,5,0.203,-5.981,Like Me (with PnB Rock),67,2020-02-12,0.406,120.47,0.555,243,190.84
0.0117,['boy pablo'],0.589,0.436,0,0.0691,6,0.115,-11.811,hey girl,67,2020-05-29,0.038,99.92399999999999,0.9,136,187.0
0.0406,['Chloe x Halle'],0.7070000000000001,0.6509999999999999,1,5.95e-06,4,0.449,-3.156,Forgive Me,67,2020-06-12,0.0669,137.017,0.562,122,157.867
0.040999999999999995,"['Chris Brown', 'Young Thug']",0.9490000000000001,0.461,1,2.39e-06,11,0.083,-9.024,Say You Love Me,67,2020-05-08,0.23399999999999999,135.91899999999998,0.655,157,172.933
0.24600000000000002,"['Jessie Reyez', '6LACK']",0.7120000000000001,0.606,1,1.19e-06,7,0.109,-4.262,IMPORTED (with 6LACK),67,2020-03-27,0.0518,111.089,0.32899999999999996,199,225.213
0.996,['Zachary Patel'],0.39899999999999997,0.0653,0,0.955,4,0.105,-28.599,Bartram's Garden,67,2020-03-20,0.0688,67.465,0.33,206,143.0
0.993,['Peter Ehrlichmann'],0.4920000000000001,0.0465,0,0.961,2,0.11800000000000001,-25.636,Eeny Meeny Miny Moe,66,2020-04-17,0.0424,64.271,0.5710000000000001,178,57.718
0.6459999999999999,['dvsn'],0.774,0.391,1,0.00165,5,0.0751,-6.752999999999999,A Muse,66,2020-01-17,0.165,134.05700000000002,0.42,269,222.09
0.0037799999999999995,"['Usher', 'Lil Jon', 'Ludacris']",0.5660000000000001,0.8270000000000001,1,0.0,0,0.17300000000000001,-4.895,SexBeat,66,2020-04-10,0.0799,119.795,0.106,185,285.67
0.337,"['Freddie Gibbs', 'The Alchemist']",0.528,0.595,1,0.0,0,0.389,-10.35,1985,66,2020-05-29,0.281,130.39600000000002,0.36,136,152.547
0.0545,"['Lil Peep', 'Cold Hart']",0.589,0.665,1,0.0,0,0.221,-7.105,big city blues,66,2020-06-10,0.044000000000000004,74.97800000000002,0.298,124,155.573
0.1,['G-Eazy'],0.7490000000000001,0.8290000000000001,1,0.0,3,0.0689,-3.097,Stan By Me,66,2020-05-29,0.0344,135.039,0.8490000000000001,136,217.939
0.0117,"['Childish Gambino', 'Ariana Grande']",0.621,0.5379999999999999,0,0.0189,10,0.583,-9.307,Time (feat. Ariana Grande),66,2020-03-22,0.0401,85.977,0.311,204,367.293
0.344,['Lil Uzi Vert'],0.8029999999999999,0.7190000000000001,1,0.0,0,0.425,-4.485,Secure The Bag,66,2020-03-06,0.392,129.945,0.5489999999999999,220,238.425
0.764,"['Selena Gomez', '6LACK']",0.7240000000000001,0.415,0,2.51e-06,7,0.10300000000000001,-8.408,Crowded Room (feat. 6LACK),66,2020-01-10,0.0518,89.999,0.32799999999999996,276,186.459
0.294,"['Rod Wave', 'ATR Son Son']",0.904,0.252,1,0.0,5,0.10400000000000001,-17.54,Rags2Riches (feat. ATR Son Son),66,2020-04-03,0.11,117.994,0.22699999999999998,192,167.184
0.688,['Arlo Parks'],0.6729999999999999,0.555,0,0.007390000000000002,1,0.109,-8.025,Black Dog,66,2020-05-04,0.035,86.376,0.39799999999999996,161,225.454
0.0923,['The 1975'],0.6759999999999999,0.6609999999999999,0,0.00788,1,0.102,-8.908999999999997,What Should I Say,66,2020-05-22,0.0481,105.006,0.145,143,246.445
0.23,['MAX'],0.415,0.695,0,1.93e-06,7,0.13,-5.8210000000000015,Where Am I At,66,2020-02-28,0.162,172.299,0.193,227,208.933
0.99,['Tristian Fitzmaurice'],0.593,0.00864,0,0.958,0,0.14,-25.273000000000003,I Can Sing A Rainbow,66,2020-02-21,0.0559,132.77200000000002,0.674,234,118.875
0.0892,"['Black Eyed Peas', 'El Alfa']",0.865,0.546,1,0.0912,1,0.133,-10.46,NO MAÑANA,66,2020-06-12,0.0565,117.961,0.534,122,221.695
0.218,"['for KING & COUNTRY', 'Tori Kelly', 'Kirk Franklin']",0.39,0.79,0,8.61e-06,0,0.2,-4.397,TOGETHER,66,2020-05-01,0.14,178.097,0.48,164,206.104
0.0681,['The 1975'],0.627,0.495,1,0.10400000000000001,2,0.124,-8.934,The Birthday Party,66,2020-05-22,0.0287,134.01,0.452,143,285.833
0.995,['Thomasine Robinson'],0.27899999999999997,0.0579,0,0.963,8,0.113,-28.197,It is a Beauteous Evening,66,2020-01-31,0.0496,71.138,0.35700000000000004,255,140.875
0.3670000000000001,"['SHY Martin', 'Boy In Space']",0.6579999999999999,0.473,0,0.0,4,0.187,-7.6320000000000014,Still the Same (feat. Boy In Space),66,2020-02-28,0.0463,98.022,0.563,227,178.14
0.996,['Ludovico Sagese'],0.465,0.0289,0,0.9590000000000001,3,0.136,-27.689,Edelweiss,66,2020-02-14,0.043,99.87299999999999,0.44799999999999995,241,123.5
0.0775,['Kiana Ledé'],0.735,0.585,1,7.13e-06,0,0.0996,-5.1110000000000015,Mad At Me.,66,2020-04-03,0.21100000000000002,82.429,0.447,192,135.373
